deviceid,start,end,today,n1,ts_datetime,network,ts_id,ts_airtemp,ts_frc1,ts_tc1,ts_frc2,ts_tc2,ts_ntu,ts_wattemp,ts_cond,ts_ph,ts_consent,n2,ts_cont,ts_cov,ts_clean,ts_cc,n3,n4,hh_cc,n5,hh_consent,n6,hh_datetime,hh_cont,hh_cont2,hh_clean,hh_same,n7,hh_draw,hh_draw/P,hh_draw/S,hh_draw/T,hh_draw/Oth,hh_cov,hh_sun,n8,hh_airtemp,hh_frc1,hh_tc1,hh_frc2,hh_tc2,hh_ntu,hh_wattemp,hh_cond,hh_ph,n9,_id,_uuid,_submission_time,_validation_status,_index
3.52514E+14,2019-08-26T08:55:48.870+06,2019-08-26T15:59:21.512+06,2019-08-26,,2019-08-26T08:53:00.000+06,net_08,5,49,1.43,1.45,,,0.01,,,,1,,MJ,0,1,4,,,4,,1,,2019-08-26T15:54:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.8,0.82,,,0.07,,,,,344507,9e267cbe-8f13-460f-8efd-7ba71a7b051c,2019-08-28T09:43:43,,371
3.52514E+14,2019-08-26T09:27:51.784+06,2019-08-26T17:20:27.785+06,2019-08-26,,2019-08-26T09:27:00.000+06,net_06,8,29.7,0.83,0.89,,,0.06,29,474,8.16,1,,MJ,0,1,3,,,3,,1,,2019-08-26T17:15:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.3,0.07,0.08,,,0.63,27.1,335,8.26,,344508,a4c563ff-48f6-45d2-9983-37becbd91666,2019-08-28T09:44:03,,372
3.52514E+14,2019-08-24T14:46:59.334+06,2019-08-25T07:54:26.363+06,2019-08-24,,2019-08-24T14:47:00.000+06,net_01,9,27.1,1.54,1.54,,,0.01,27.3,346,7.9,1,,MJ,0,1,1,,,1,,1,,2019-08-25T07:49:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28,1.23,1.25,,,0.01,27.1,309,8.05,,344509,18bbc2e9-4e5c-482a-8a5f-7a378802f415,2019-08-28T09:44:46,,373
3.52514E+14,2019-08-26T09:54:31.468+06,2019-08-26T17:33:50.840+06,2019-08-26,,2019-08-26T09:54:00.000+06,net_06,6,28.2,0.72,0.75,,,0.22,28.5,472,8.18,1,,MJ,1,,5,,,5,,1,,2019-08-26T17:26:00.000+06,1,,,1,,P,1,0,0,0,1,0,,28.2,0.12,0.17,,,0.16,27.3,321,8.66,,344510,dafca1ea-3995-43d7-a0fb-2d3e753e7185,2019-08-28T09:45:21,,374
3.52514E+14,2019-08-26T15:40:43.176+06,2019-08-27T14:57:03.131+06,2019-08-26,,2019-08-27T08:08:00.000+06,net_10,5,49,0.74,0.75,,,0.01,,,,1,,MJ,0,1,1,,,1,,1,,2019-08-27T14:50:00.000+06,0,SJC,1,1,,P,1,0,0,0,1,0,,,0.38,0.62,,,0.82,,,,,344511,95b4c2d2-df43-4cee-9523-1f97838b7068,2019-08-28T09:45:24,,375
3.52514E+14,2019-08-27T08:21:23.989+06,2019-08-27T15:07:28.154+06,2019-08-27,,2019-08-27T08:21:00.000+06,net_10,4,49,0.69,0.73,,,0.01,,,,1,,MJ,0,0,2,,,2,,1,,2019-08-27T15:02:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.41,0.48,,,0.25,,,,,344512,69114334-3037-4e15-89fc-fc79d8402ab6,2019-08-28T09:45:42,,376
3.52514E+14,2019-08-24T15:28:30.526+06,2019-08-25T07:36:44.838+06,2019-08-24,,2019-08-24T15:28:00.000+06,net_01,7,27.2,1.68,1.69,,,0.01,27.5,319,7.99,1,,MJ,0,1,3,,,3,,1,,2019-08-25T07:31:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.1,1.38,1.39,,,0.01,27,314,8.02,,344513,8edfa571-a2bc-4d72-b986-221286cf6a18,2019-08-28T09:46:57,,377
3.52514E+14,2019-08-24T15:40:33.953+06,2019-08-25T07:24:09.895+06,2019-08-24,,2019-08-24T15:40:00.000+06,net_01,4,27.6,1.82,1.03,,,0.01,27.6,313,8.01,1,,MJ,1,1,4,,,4,,1,,2019-08-25T07:18:00.000+06,1,,,1,,S,0,1,0,0,1,0,,27,0.94,1.01,,,0.01,27.2,386,7.81,,344514,e57cc685-ffe5-420b-b160-bfd0987a9a28,2019-08-28T09:47:31,,378
3.52514E+14,2019-08-27T08:42:00.081+06,2019-08-27T15:27:27.705+06,2019-08-27,,2019-08-27T08:42:00.000+06,net_10,2,49,0.69,0.71,,,0.01,,,,1,,SJC,1,1,4,,,4,,1,,2019-08-27T15:22:00.000+06,1,,,1,,P,1,0,0,0,1,0,,,0.52,0.56,,,0.24,,,,,344515,d3239807-3658-4f0f-8727-31ef567a1f12,2019-08-28T09:48:06,,379
3.52514E+14,2019-08-25T15:05:19.883+06,2019-08-26T07:16:38.661+06,2019-08-25,,2019-08-25T15:05:00.000+06,net_01,31,31.3,0.46,0.48,,,0.01,29.5,334,7.82,1,,MJ,0,1,1,,,1,,1,,2019-08-26T07:11:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.6,0.04,0.06,,,0.01,27.3,315,8.01,,344516,14b13f5e-15c9-4f2c-a316-39a085c79d03,2019-08-28T09:48:08,,380
3.52514E+14,2019-08-25T15:17:37.432+06,2019-08-26T07:27:43.001+06,2019-08-25,,2019-08-25T15:17:00.000+06,net_01,32,32.2,0.39,0.43,,,0.01,28.9,306,8,1,,MJ,0,1,2,,,2,,1,,2019-08-26T07:21:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.13,0.19,,,0.01,27.4,305,8.1,,344518,6f77409b-848b-4a96-8b7a-c974d4b965e4,2019-08-28T09:48:23,,381
3.52514E+14,2019-08-27T08:53:04.892+06,2019-08-27T15:46:17.570+06,2019-08-27,,2019-08-27T08:55:00.000+06,net_10,1,49,0.66,0.69,,,0.01,,,,1,,MJ,1,1,5,,,5,,1,,2019-08-27T15:38:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.34,0.37,,,0.26,,,,,344519,6f625d84-0226-46a4-ab16-81769e706fb4,2019-08-28T09:48:27,,382
3.52514E+14,2019-08-27T08:40:41.363+06,2019-08-27T15:34:58.091+06,2019-08-27,,2019-08-27T08:40:00.000+06,net_05,5,28.2,0.73,0.73,,,0.01,27.8,291,8.11,1,,MJ,0,1,3,,,3,,1,,2019-08-27T15:26:00.000+06,1,,,1,,P,1,0,0,0,1,0,,30.5,0.35,0.36,,,0.05,30.7,294,8.28,,344520,a827fc82-2ee2-41c5-b2f1-93d6850b97e5,2019-08-28T09:48:35,,383
3.52514E+14,2019-08-27T08:51:46.608+06,2019-08-27T15:47:39.784+06,2019-08-27,,2019-08-27T08:51:00.000+06,net_05,3,29.4,0.74,0.75,,,0.01,27.8,291,8.12,1,,MJ,0,1,4,,,4,,1,,2019-08-27T15:37:00.000+06,1,,,0,,P,1,0,0,0,1,0,,31,0.48,0.49,,,0.01,29.9,295,8.1,,344521,80fce5be-8f01-4424-b45c-071642cdcbde,2019-08-28T09:48:53,,384
3.52514E+14,2019-08-25T15:30:44.549+06,2019-08-26T07:37:27.341+06,2019-08-25,,2019-08-25T15:30:00.000+06,net_01,6,29.1,0.41,0.46,,,0.01,28.3,306,7.89,1,,MJ,0,1,3,,,3,,1,,2019-08-26T07:32:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.4,0.08,0.1,,,0.01,27.2,311,8.03,,344522,43d49805-0678-4a5d-ae26-ddd20c949a50,2019-08-28T09:49:08,,385
3.52514E+14,2019-08-25T15:44:28.208+06,2019-08-26T07:48:52.748+06,2019-08-25,,2019-08-25T15:44:00.000+06,net_01,12,29.9,0.39,0.44,,,0.48,28.1,308,7.94,1,,MJ,0,1,4,,,4,,1,,2019-08-26T07:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.5,0.18,0.2,,,0.01,27.1,305,8.09,,344523,3d1398af-228d-4ad0-bc31-3e749714ef07,2019-08-28T09:49:15,,386
3.52514E+14,2019-08-27T09:01:07.290+06,2019-08-27T15:59:46.222+06,2019-08-27,,2019-08-27T09:01:00.000+06,net_05,1,29.4,0.72,0.78,,,0.01,28.1,292,8.08,1,,MJ,0,1,5,,,5,,1,,2019-08-27T15:49:00.000+06,1,,,1,,P,1,0,0,0,1,0,,30,0.2,0.22,,,0.98,30.2,297,8.22,,344524,71a95860-e31f-44c2-94bf-0a6d0e559976,2019-08-28T09:49:19,,387
3.52514E+14,2019-08-25T15:55:21.847+06,2019-08-26T07:58:56.023+06,2019-08-25,,2019-08-25T15:55:00.000+06,net_01,33,29.8,0.45,0.49,,,0.01,28.6,308,8.05,1,,MJ,0,1,5,,,5,,1,,2019-08-26T07:53:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.4,0.1,0.13,,,0.01,28,306,8.1,,344525,79a090a9-cc03-4291-93cf-10ffd7d44cdc,2019-08-28T09:49:24,,388
3.52514E+14,2019-08-28T08:11:38.033+06,2019-08-28T13:58:18.382+06,2019-08-28,,2019-08-28T08:11:00.000+06,net_10,19,49,0.48,0.49,,,0.01,,,,1,,MJ,0,1,1,,,1,,1,,2019-08-28T13:52:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.25,0.28,,,0.13,,,,,344526,6028ac71-5f82-4e1d-9c37-6bec1114433d,2019-08-28T09:49:37,,389
3.52514E+14,2019-08-25T16:08:30.088+06,2019-08-26T08:10:22.100+06,2019-08-25,,2019-08-25T16:08:00.000+06,net_01,13,30.3,0.45,0.46,,,0.01,28.1,308,7.88,1,,PB,1,1,6,,,6,,1,,2019-08-26T08:02:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.1,0.19,0.24,,,0.01,27.2,303,8.04,,344527,9e32e1c2-6d17-4bbc-8c7e-376497213f45,2019-08-28T09:49:41,,390
3.52514E+14,2019-08-28T08:15:44.157+06,2019-08-28T14:15:16.147+06,2019-08-28,,2019-08-28T08:19:00.000+06,net_10,7,49,0.52,0.55,,,0.01,,,,1,,MJ,0,1,2,,,2,,1,,2019-08-28T14:07:00.000+06,1,,,1,,P,1,0,0,0,0,1,,,0.29,0.32,,,0.13,,,,,344528,73ec0437-c325-421d-b828-4c255472fbb6,2019-08-28T09:49:55,,391
3.52514E+14,2019-08-28T08:23:24.404+06,2019-08-28T14:24:14.964+06,2019-08-28,,2019-08-28T08:23:00.000+06,net_06,1,27.7,0.79,0.81,,,0.12,28.3,476,8.25,1,,MJ,0,1,1,,,1,,1,,2019-08-28T14:18:00.000+06,1,,,1,,P,1,0,0,0,0,0,,32.2,0.1,0.19,,,0.24,29.5,477,8.3,,344529,78d953fe-213c-4b0a-aced-7771cdee140f,2019-08-28T09:50:00,,392
3.52514E+14,2019-08-28T08:33:33.257+06,2019-08-28T14:39:41.003+06,2019-08-28,,2019-08-28T08:33:00.000+06,net_06,2,27.4,0.82,0.83,,,0.12,28,470,8.24,1,,MJ,1,1,2,,,2,,1,,2019-08-28T14:34:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,30.1,0.42,0.44,,,0.22,28.6,470,8.27,,344531,cb82d988-8750-4cf1-9424-f9fbf652abc8,2019-08-28T09:50:39,,393
3.52514E+14,2019-08-26T15:44:22.907+06,2019-08-27T08:16:16.173+06,2019-08-26,,2019-08-26T15:44:00.000+06,net_09,10,30.6,0.31,0.32,,,0.58,28.5,,,1,,MJ,0,1,1,,,1,,1,,2019-08-27T08:08:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.8,0.12,0.13,,,0.44,28,,,,344532,88581eec-d83c-4469-9eca-22868aa9c10a,2019-08-28T09:50:51,,394
3.52514E+14,2019-08-28T08:27:59.002+06,2019-08-28T14:23:59.028+06,2019-08-28,,2019-08-28T08:29:00.000+06,net_10,12,49,0.5,0.55,,,0.01,,,,1,,MJ,0,1,3,,,3,,1,,2019-08-28T14:19:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,,0.23,0.24,,,0.14,,,,,344533,a5f62d8a-b16d-4eba-969b-5b15d95cece2,2019-08-28T09:50:57,,395
3.52514E+14,2019-08-26T15:55:09.978+06,2019-08-27T08:26:07.634+06,2019-08-26,,2019-08-26T15:55:00.000+06,net_09,8,29.8,0.25,0.27,,,0.46,28.4,,,1,,PB,0,1,2,,,2,,1,,2019-08-27T08:18:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.5,0.04,0.05,,,0.38,27.1,,,,344534,298b86ef-1123-44f0-a8ed-9772ff7e09b8,2019-08-28T09:51:31,,396
3.52514E+14,2019-08-28T08:45:43.295+06,2019-08-28T14:37:16.193+06,2019-08-28,,2019-08-28T08:43:00.000+06,net_10,9,49,0.53,0.55,,,0.01,,,,1,,MJ,0,1,4,,,4,,1,,2019-08-28T14:29:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.3,0.32,,,0.11,,,,,344535,291346c5-a97c-4cbb-89ec-ccd2e1c95a65,2019-08-28T09:51:40,,397
3.52514E+14,2019-08-28T08:50:40.158+06,2019-08-28T14:49:20.108+06,2019-08-28,,2019-08-28T08:53:00.000+06,net_10,14,49,0.54,0.57,,,0.01,,,,1,,MJ,1,1,5,,,5,,1,,2019-08-28T14:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.26,0.28,,,0.1,,,,,344536,d4855be4-6b6c-4de5-9677-b4e828900180,2019-08-28T09:52:10,,398
3.52514E+14,2019-08-26T15:01:32.812+06,2019-08-27T07:35:20.217+06,2019-08-26,,2019-08-26T15:01:00.000+06,net_01,15,30.2,1.27,1.29,,,0.01,28.3,310,7.98,1,,MJ,0,1,2,,,2,,1,,2019-08-27T07:32:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.1,0.84,0.86,,,0.01,27.1,307,8.01,,344537,d60aabf1-696a-4cf3-bb12-a53364b7857c,2019-08-28T09:52:20,,399
3.52514E+14,2019-08-26T15:09:34.983+06,2019-08-27T07:44:28.577+06,2019-08-26,,2019-08-26T15:09:00.000+06,net_01,16,30.1,1.06,1.07,,,0.01,28.3,307,7.89,1,,PB,1,1,3,,,3,,1,,2019-08-27T07:40:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.2,0.24,0.31,,,0.01,27.8,302,8.12,,344538,0066324a-046c-405e-802a-25903d3474f6,2019-08-28T09:52:44,,400
3.52514E+14,2019-08-26T16:15:26.708+06,2019-08-27T08:51:07.150+06,2019-08-26,,2019-08-26T16:15:00.000+06,net_09,7,30.3,0.31,0.32,,,0.41,28.6,,,1,,PB,0,1,6,,,6,,1,,2019-08-27T08:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.2,0.06,0.08,,,0.7,26.6,,,,344539,f9945612-e155-4c58-aa35-375af62337c7,2019-08-28T09:52:51,,401
3.52514E+14,2019-08-28T08:52:59.628+06,2019-08-28T14:53:03.289+06,2019-08-28,,2019-08-28T08:53:00.000+06,net_06,4,28.9,0.78,0.81,,,0.08,28.4,472,8.2,1,,MJ,0,1,4,,,4,,1,,2019-08-28T14:49:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.1,0.63,0.65,,,0.32,28.3,417,8.31,,344540,32ced294-80e8-4b35-ae16-0057ef98f977,2019-08-28T09:52:56,,402
3.52514E+14,2019-08-28T09:03:06.869+06,2019-08-28T15:03:09.089+06,2019-08-28,,2019-08-28T09:03:00.000+06,net_06,15,29.6,0.48,0.5,,,0.01,30.4,472,8.23,1,,MJ,0,1,5,,,5,,1,,2019-08-28T14:54:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,30.1,0.17,0.19,,,0.63,27.9,413,8.23,,344541,8249f04e-7de8-4314-802e-faf263793edb,2019-08-28T09:53:38,,403
3.52514E+14,2019-08-27T15:00:59.558+06,2019-08-28T08:55:20.152+06,2019-08-27,,2019-08-27T15:01:00.000+06,net_09,20,29.3,0.22,0.23,,,0.41,28.6,,,1,,MJ,0,1,1,,,1,,1,,2019-08-28T08:46:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.9,0.05,0.06,,,0.53,27.8,,,,344542,75916d3a-7907-49d8-9637-4d07b4e238ba,2019-08-28T09:55:01,,404
3.52514E+14,2019-08-27T14:36:53.978+06,2019-08-28T07:12:50.465+06,2019-08-27,,2019-08-27T14:37:00.000+06,net_01,11,30.5,0.63,0.65,,,0.01,28.7,308,7.86,1,,PB,1,1,1,,,1,,1,,2019-08-28T07:10:00.000+06,1,,,1,,S,0,1,0,0,1,0,,26.6,0.22,0.25,,,0.01,27.4,308,8.03,,344543,76498789-416a-43f8-a5e6-f76e2fd7fff5,2019-08-28T09:55:23,,405
3.52514E+14,2019-08-22T08:26:32.713+06,2019-08-22T14:25:47.419+06,2019-08-22,,2019-08-22T08:26:00.000+06,net_08,1,29.3,0.77,0.75,,,0.17,27.5,,,1,,MJ,0,1,1,,,1,,1,,2019-08-22T14:18:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.7,0.46,0.49,,,0.25,,,,,344544,d484653d-2520-4fd4-8d36-443074d4cddc,2019-08-28T09:55:30,,406
3.52514E+14,2019-08-27T15:11:17.166+06,2019-08-28T08:43:28.299+06,2019-08-27,,2019-08-27T15:11:00.000+06,net_09,17,29.1,0.2,0.21,,,0.46,28.2,,,1,,MJ,0,1,2,,,2,,1,,2019-08-28T08:33:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.5,0.06,0.09,,,0.78,27.6,,,,344545,8a5ac956-665d-43f2-9f05-d2f317aba853,2019-08-28T09:55:41,,407
3.52514E+14,2019-08-27T14:47:10.917+06,2019-08-28T07:22:49.003+06,2019-08-27,,2019-08-27T14:47:00.000+06,net_01,10,30.8,0.65,0.69,,,0.01,28.8,305,8.08,1,,PB,1,1,2,,,2,,1,,2019-08-28T07:18:00.000+06,1,,,1,,S,0,1,0,0,1,0,,26.7,0.25,0.27,,,0.01,26.9,310,8.17,,344546,3b5a15f9-7952-4aff-9e1b-051ef6649b37,2019-08-28T09:55:51,,408
3.52514E+14,2019-08-27T14:58:16.424+06,2019-08-28T07:33:17.617+06,2019-08-27,,2019-08-27T14:58:00.000+06,net_01,34,29.4,0.83,0.84,,,0.01,28.2,305,8.11,1,,MJ,0,1,3,,,3,,1,,2019-08-28T07:27:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.8,0.46,0.49,,,0.01,27.3,303,8.21,,344547,01b9e6e1-e5ff-443f-b2e7-0c3a7fb2592f,2019-08-28T09:56:14,,409
3.52514E+14,2019-08-27T15:27:35.718+06,2019-08-28T08:18:19.726+06,2019-08-27,,2019-08-27T15:27:00.000+06,net_09,3,29.4,0.12,0.16,,,0.45,27.9,,,1,,MJ,0,1,5,,,5,,1,,2019-08-27T15:38:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.7,0.04,0.05,,,1.3,27.2,,,,344548,6f24723d-eba5-4878-b835-646537dbfc4d,2019-08-28T09:56:26,,410
3.52514E+14,2019-08-22T08:34:44.638+06,2019-08-22T14:36:15.448+06,2019-08-22,,2019-08-22T08:34:00.000+06,net_09,10,29.4,0.78,0.8,,,0.12,27.6,,,1,,PB,1,1,2,,,2,,1,,2019-08-22T14:30:00.000+06,1,,,1,,S,0,1,0,0,1,0,,,0.49,0.53,,,0.22,,,,,344549,1c208e02-6ba5-4590-9c10-6b0d24f7334e,2019-08-28T09:56:44,,411
3.52514E+14,2019-08-27T15:11:32.238+06,2019-08-28T07:47:00.838+06,2019-08-27,,2019-08-27T15:11:00.000+06,net_02,2,30.2,0.48,0.52,,,0.01,28.7,317,8.01,1,,MJ,0,1,4,,,4,,1,,2019-08-28T07:41:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.5,0.09,0.11,,,0.01,27.6,312,8.04,,344550,a7db73df-20de-4198-9862-c66940153ca8,2019-08-28T09:57:16,,412
3.52514E+14,2019-08-27T15:45:29.983+06,2019-08-28T08:07:41.279+06,2019-08-27,,2019-08-27T15:45:00.000+06,net_09,2,28.7,0.15,0.17,,,0.48,27.9,,,1,,MJ,0,1,6,,,7,,1,,2019-08-28T07:59:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.2,0.03,0.08,,,0.44,27.2,,,,344551,6c0361a2-0d01-4d70-8ede-a399280e2348,2019-08-28T09:57:27,,413
3.52514E+14,2019-08-26T09:01:59.344+06,2019-08-26T16:08:26.564+06,2019-08-26,,2019-08-26T09:00:00.000+06,net_08,11,49,1.41,1.44,,,0.01,,,,1,,MJ,0,1,5,,,5,,1,,2019-08-26T16:05:00.000+06,1,,,1,,P,1,0,0,0,0,0,,,0.92,0.94,,,0.13,,,,,344552,a99d3404-834c-4fe1-bb2f-853a0049770d,2019-08-28T09:57:29,,414
3.52514E+14,2019-08-27T15:26:18.888+06,2019-08-28T07:58:25.071+06,2019-08-27,,2019-08-27T15:26:00.000+06,net_02,1,32.2,0.56,0.58,,,0.01,28.6,312,7.99,1,,PB,1,1,5,,,5,,1,,2019-08-28T07:50:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.3,0.12,0.15,,,0.01,28.1,316,8.08,,344553,16d3c333-b797-4052-8f09-170fcc075235,2019-08-28T09:57:42,,415
3.52514E+14,2019-08-27T08:34:15.539+06,2019-08-27T15:17:29.499+06,2019-08-27,,2019-08-27T08:33:00.000+06,net_10,3,49,0.7,0.72,,,0.01,,,,1,,PB,1,1,3,,,3,,1,,2019-08-27T15:12:00.000+06,1,,,1,,S,0,1,0,0,1,0,,,0.52,0.55,,,0.19,,,,,344554,09ba8de0-dd99-41d3-a3ad-bad9211d788d,2019-08-28T09:57:46,,416
3.52514E+14,2019-08-26T09:36:25.234+06,2019-08-26T17:26:17.587+06,2019-08-26,,2019-08-26T09:36:00.000+06,net_06,8,29.8,0.8,0.83,,,0.28,28.3,473,8.12,1,,MJ,0,1,4,,,4,,1,,2019-08-26T17:21:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.5,0.06,0.07,,,0.66,27.2,239,8.72,,344556,4e6489ef-778a-46a9-a028-5603b454ff0d,2019-08-28T09:57:49,,417
3.52514E+14,2019-08-27T15:57:48.094+06,2019-08-28T08:30:35.401+06,2019-08-27,,2019-08-27T15:57:00.000+06,net_09,1,29,0.13,0.14,,,0.57,28.1,,,1,,MJ,0,1,7,,,7,,1,,2019-08-28T08:22:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.8,0.04,0.12,,,0.43,27.9,,,,344557,08301d0b-c127-4995-929a-f7794b44ff8f,2019-08-28T09:57:49,,418
3.52514E+14,2019-08-27T08:15:55.384+06,2019-08-27T15:09:27.181+06,2019-08-27,,2019-08-27T08:16:00.000+06,net_05,7,26.7,0.58,0.6,,,0.37,27.4,292,8.17,1,,MJ,0,1,1,,,1,,1,,2019-08-27T15:01:00.000+06,1,,,1,,P,1,0,0,0,1,0,,29.3,0.58,0.59,,,0.76,30.3,302,8.23,,344558,6bde5fbd-69dd-48b3-90c5-1c992a86120e,2019-08-28T09:57:53,,419
3.52514E+14,2019-08-27T08:28:37.593+06,2019-08-27T15:22:25.470+06,2019-08-27,,2019-08-27T08:31:00.000+06,net_05,13,26.3,0.58,0.58,,,0.22,27.3,289,8.14,1,,MJ,0,1,2,,,2,,1,,2019-08-27T15:14:00.000+06,1,,,0,,P,1,0,0,0,1,0,,29.9,0.26,0.26,,,0.4,29.2,297,8.14,,344562,374d2d02-4290-4cb7-85ab-d529a72b095f,2019-08-28T09:58:06,,420
3.52514E+14,2019-08-28T08:42:02.516+06,2019-08-28T14:47:43.894+06,2019-08-28,,2019-08-28T08:42:00.000+06,net_06,3,28.8,0.84,0.85,,,0.01,28.4,472,8.21,1,,MJ,0,1,3,,,3,,1,,2019-08-28T14:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30,0.76,0.77,,,0.29,28.6,432,8.16,,344564,71e4e2f1-a46a-4a3a-858c-43ef39e1c04b,2019-08-28T09:58:27,,421
3.52514E+14,2019-08-26T14:52:16.974+06,2019-08-27T07:25:30.087+06,2019-08-26,,2019-08-26T14:52:00.000+06,net_01,14,29,1.37,1.39,,,0.01,28.1,313,7.87,1,,MJ,0,1,1,,,1,,1,,2019-08-27T07:22:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.8,1.12,1.14,,,0.01,26.9,313,8.01,,344566,d90319e1-92db-4e78-a500-8c489dc1f2bc,2019-08-28T10:12:40,,422
3.52514E+14,2019-08-26T15:17:50.320+06,2019-08-27T07:51:31.445+06,2019-08-26,,2019-08-26T15:17:00.000+06,net_01,17,30.2,1.06,1.08,,,0.01,28.3,311,8.04,1,,PB,1,1,4,,,4,,1,,2019-08-27T07:47:00.000+06,1,,,1,,S,0,1,0,0,1,,,28.2,0.68,0.72,,,0.01,28.4,307,8.05,,344567,236c1b1f-c92c-4b7e-a95f-2f5208331637,2019-08-28T10:13:02,,423
3.52514E+14,2019-08-26T15:25:41.956+06,2019-08-27T07:58:00.369+06,2019-08-26,,2019-08-26T15:25:00.000+06,net_01,18,23.2,0.91,0.95,,,1.04,28.2,309,7.98,1,,PB,1,0,5,,,5,,1,,2019-08-27T07:55:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.1,0.22,0.24,,,0.01,27.8,306,8.11,,344568,b2abfef8-7f77-4b0e-80d2-b50334eab64a,2019-08-28T10:13:08,,424
3.52514E+14,2019-08-22T09:04:25.294+06,2019-08-22T14:23:51.970+06,2019-08-22,,2019-08-22T09:04:00.000+06,net_06,13,28.5,0.48,0.77,,,0.01,28.6,484,8.14,1,,PB,0,1,1,,,1,,1,,2019-08-22T14:17:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.8,0.04,0.11,,,0.01,30.2,473,8.12,,344570,a73b6628-0d6d-4153-b3f6-749ed02732ee,2019-08-28T10:13:25,,425
3.52514E+14,2019-08-22T08:11:04.480+06,2019-08-22T14:45:13.503+06,2019-08-22,,2019-08-22T08:11:00.000+06,net_01,23,26,0.51,0.55,,,2.09,27.7,307,8.01,1,,MJ,0,1,1,,,1,,1,,2019-08-22T14:39:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.5,0.41,0.42,,,0.01,28.7,310,7.78,,344574,fb0d8e77-eac8-4c03-b351-ec93a5b2a7cb,2019-08-28T10:13:41,,426
3.52514E+14,2019-08-22T08:21:59.985+06,2019-08-22T14:55:32.498+06,2019-08-22,,2019-08-22T08:22:00.000+06,net_01,27,28.3,1.45,1.48,,,0.22,28.1,304,7.95,1,,MJ,0,1,2,,,2,,1,,2019-08-22T14:51:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.6,1.01,1.01,,,0.01,28.4,301,7.87,,344575,baf5cee0-2e4c-45fc-99f7-4993d6a83bec,2019-08-28T10:13:44,,427
3.52514E+14,2019-08-24T15:00:57.251+06,2019-08-25T07:46:00.240+06,2019-08-24,,2019-08-24T15:01:00.000+06,net_01,8,27.1,1.54,1.55,,,0.01,27.4,321,8.08,1,,MJ,0,1,2,,,2,,1,,2019-08-25T07:41:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.6,0.74,0.77,,,0.01,27.2,313,8.07,,344578,85819c72-c5ac-480c-afc5-e11e9a496d31,2019-08-28T10:13:54,,428
3.52514E+14,2019-08-24T15:52:12.584+06,2019-08-25T07:57:14.926+06,2019-08-24,,2019-08-24T15:52:00.000+06,net_09,12,26.7,0.24,0.25,,,0.63,27.4,,,1,,MJ,0,1,7,,,7,,1,,2019-08-25T07:48:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.08,0.09,,,1.14,28.9,,,,344580,86ea05f2-7853-497f-8623-994499b29197,2019-08-28T10:14:09,,429
